id,product_name,csf_id,csf,company_id,primary_category_id,sub_category_id,brand_name
37100,Sinful Colors Nail Polish New,59645.0,Yolo Yellow,23,59,65,Sinful Colors
37101,Sinful Colors Nail Polish New,59653.0,Shi Tan Lines,23,59,65,Sinful Colors
37102,Sinful Colors Nail Polish New,59654.0,Tempest Cream,23,59,65,Sinful Colors
37103,Sinful Colors Nail Polish New,59657.0,Pearl Let Me Go Pi Taxi,23,59,65,Sinful Colors
37104,Sinful Colors Nail Polish New,59667.0,Pinky Glitter,23,59,65,Sinful Colors
37105,Sinful Colors Nail Polish New,59668.0,Neon Rise & Shine,23,59,65,Sinful Colors
37106,SINFUL COLORS NAIL ENAMEL FEEL THE VIBE,,,23,59,65,SINFUL COLORS
37107,SEPHORA - ECLAT COSMIQUE - ENLUMINEUR GLOSS / COSMIC GLOW - GLOSSY LUMINIZER,60013.0,UNIVERSAL SHADE,198,44,58,SEPHORA
37108,SINFUL COLORS NAIL ENAMEL NAVY I DO,,,23,59,65,SINFUL COLORS
37110,CREATIVE NAIL DESIGN NAVY BRAT,,,23,59,65,CND
37111,Hair Removal and Bleach,,,171,90,94,Sally Hansen 
37112,Wax Hair Removal,,,171,90,105,Sally Hansen 
37113,Airspun Loose Face Powder,,,171,44,49,Coty 
37114,Infinite Shine Long-Wear Lacquer,,,11,59,65,OPI
37115,EYE LINER - METALLIC-TO-GLITTER - LIQUID LINER,,,298,44,46,GUERLAIN
37116,HIGHTLIGHTER - FACE HIGHLIGHTING POWDER,,,298,44,49,GUERLAIN
37117,PARURE GOLD -SETTING POWDER - GOLD RADIANCE POWDER - MATTIFIES AND ILLUMINATES,,,298,44,49,GUERLAIN
37118,KISSKISS - DIAMOND LIPSTICK - SATIN FINISH,,,298,44,53,GUERLAIN
37119,The Easy Smokey Eye Palette,59669.0,Day Prime,1154,44,48,Charlotte Tilbury
37120,SINFUL COLORS NAIL ENAMEL Glass Pink,,,23,59,65,SINFUL COLORS
37121,CREATIVE NAIL DESIGN NAIL ENAMEL - Tutu be or not to be,,,23,59,65,CND
37122,SINFUL COLORS NAIL ENAMEL - HUSH MONEY,,,23,59,65,SINFUL COLORS
37123,SINFUL COLORS NAIL ENAMEL LIE LAC,,,23,59,65,SINFUL COLORS
37124,SINFUL COLORS NAIL ENAMEL LAVENDER,,,23,59,65,SINFUL COLORS
37125,TERRACOTTA KOHL - LOOSE POWDER,,,298,44,48,GUERLAIN
37126,Greeting card with Transformers temporary tattoos,,,201,111,157,Hallmark Cards
37127,Greeting card with Spiderman temporary tattoos,,,201,111,157,Hallmark Cards
37128,SINFUL COLORS NAIL ENAMEL SHELL OUT,,,23,59,65,SINFUL COLORS
37129,SINFUL COLRS NAIL ENAMEL STARFISH CREAM,,,23,59,65,SINFUL COLORS
37130,CREATIVE NAIL DESIGN NAIL ENAMEL BLUSH ON YOU,,,23,59,65,CND
37131,SINFUL COLORS NAIL ENAMEL THIMBLEBERRY,,,23,59,65,SINFUL COLORS
37132,CREATIVE NAIL DESIGN NAIL ENAMEL CORAL ME LATER,,,23,59,65,CND
37133,SINFUL COLORS NAIL ENAMEL 24/7,,,23,59,65,SINFUL COLORS
37134,CREATIVE NAIL DESIGN NAIL ENAMEL Read my Tulips,,,23,59,65,CND
37135,Powder Bronzer (Shade Tawny),,,158,44,49,Anastasia Beverly Hills
37136,Powder Bronzer (Shade Rosewood),,,158,44,49,Anastasia Beverly Hills
37137,Powder Bronzer (Shade Saddle),,,158,44,49,Anastasia Beverly Hills
37138,JILLSTUART nail lacquer R,59677.0,121,1031,59,65,JILL STUART
37139,Tom's Whole Care Wintermint Paste,,,561,68,69,Tom's of Maine
37140,IOPE PERFECT COVER CONCEALER 01 - Part 1,,,1076,44,58,IOPE
37141,IOPE PERFECT COVER CONCEALER 01 - Part 2,,,1076,44,58,IOPE
37142,IOPE PERFECT COVER CONCEALER 02 - Part1,,,1076,44,58,IOPE
37143,CND TREATMENT CREATIVE NAIL DESIGN SPEEDEY DAILY DEFENSE TOP COAT,,,23,59,67,CND
37144,IOPE PERFECT COVER CONCEALER 02 - Part2,,,1076,44,58,IOPE
37145,Cr�me of Nature Argan Oil Moisturising Milk Masque Treatment,,,23,18,27,Cr�me of Nature
37146,Skin Tint Creme IV W,,,1245,44,50,Mirabella
37147,A-Zyme Peel,,,1316,90,105,Ultraceuticals
37148,Matte Lipstick (Shade Dusty Mauve),,,158,44,53,Anastasia Beverly Hills
37149,Matte Lipstick (Shade Staunch),,,158,44,53,Anastasia Beverly Hills
37150,Accomplice instant Blurring Beauty Powder,,,886,44,50,MARC JACOBS BEAUTY
37151,O!mega Shadow Gel Powder Eyeshadow,,,886,44,48,MARC JACOBS BEAUTY
37152,O!mega Glaze All-Over Foil Luminizer - Wo!rth the Wait 80,,,886,44,49,MARC JACOBS BEAUTY
37153,Kush Lip Balm,59680.0,plushberry,1090,44,51,Milk Makeup
37154,Matte Lipstick (Shade Sweet Pea),,,158,44,53,Anastasia Beverly Hills
37155,Matte Lipstick (Shade Stargazer),,,158,44,53,Anastasia Beverly Hills
37157,Matte Lipstick (Shade Resin),,,158,44,53,Anastasia Beverly Hills
37158,Matte Lipstick (Shade Latte),,,158,44,53,Anastasia Beverly Hills
37159,Matte Lipstick (Shade Peachy),,,158,44,53,Anastasia Beverly Hills
37160,Matte Lipstick (Shade Griffin),,,158,44,53,Anastasia Beverly Hills
37161,Matte Lipstick (Shade Insomniac),,,158,44,53,Anastasia Beverly Hills
37162,Matte Lipstick (Shade Dead Roses),,,158,44,53,Anastasia Beverly Hills
37163,Matte Lipstick (Shade Midnight),,,158,44,53,Anastasia Beverly Hills
37164,Matte Lipstick (Shade Rosewood),,,158,44,53,Anastasia Beverly Hills
37165,Matte Lipstick (Shade Soft Touch),,,158,44,53,Anastasia Beverly Hills
37166,Matte Lipstick (Shade Plumeria),,,158,44,53,Anastasia Beverly Hills
37167,Sunkissed Hello Sunshine Matte Bronzer,,,1311,44,45,Sunkissed
37168,Sunkissed Hawaiian Dusk Eyeshadow Palette,,,1311,44,48,Sunkissed
37169,Complexion Rescue Hydrating Foundation Stick Broad Spectrum SPF 25,59690.0,Opal 1C,84,44,50,bareMinerals
37170,Sunkissed Diamond Dust Highlighter Palette,,,1311,44,45,Sunkissed
37171,Felt-Tip Eyeliner Pen,,,164,44,46,Palladio 
37172,Ultrabold Eyeliner Marker,,,164,44,46,Palladio 
37173,Liner Obsessed 2-in-1 Ink Liner Marker,,,164,44,46,Palladio 
37174,Subculture Eye Shadow Palette (Shade Cube),,,158,44,48,Anastasia Beverly Hills
37175,Subculture Eye Shadow Palette (Shade Dawn),,,158,44,48,Anastasia Beverly Hills
37176,Subculture Eye Shadow Palette (Shade Adorn),,,158,44,48,Anastasia Beverly Hills
37177,Subculture Eye Shadow Palette (Shade Mercury),,,158,44,48,Anastasia Beverly Hills
37178,Subculture Eye Shadow Palette (Shade All Star),,,158,44,48,Anastasia Beverly Hills
37179,Subculture Eye Shadow Palette (Shade Roxy),,,158,44,48,Anastasia Beverly Hills
37180,Subculture Eye Shadow Palette (Shade Electric),,,158,44,48,Anastasia Beverly Hills
37181,Subculture Eye Shadow Palette (Shade Fudge),,,158,44,48,Anastasia Beverly Hills
37182,Subculture Eye Shadow Palette (Shade New Wave),,,158,44,48,Anastasia Beverly Hills
37183,Subculture Eye Shadow Palette (Shade Destiny),,,158,44,48,Anastasia Beverly Hills
37184,Subculture Eye Shadow Palette (Shade Untamed),,,158,44,48,Anastasia Beverly Hills
37185,Subculture Eye Shadow Palette (Shade Rowdy),,,158,44,48,Anastasia Beverly Hills
37186,Sunkissed All That Bling Eyeshadow Palette,,,1311,44,48,Sunkissed
37187,Sunkissed Party Ever After Eyeshadow Palette,,,1311,44,48,Sunkissed
37188,Sunkissed Sweet Sunrise The Ultimate Face Palette Eyeshadow,,,1311,44,48,Sunkissed
37189,Sunkissed Sweet Sunrise The Ultimate Face Palette Multi Colour Bronzer - Blusher,,,1311,44,45,Sunkissed
37190,Sunkissed Sweet Sunrise The Ultimate Face Palette Baked Highlighter,,,1311,44,45,Sunkissed
37191,Sunkissed Glow Baby Liquid Highlighter,,,1311,44,45,Sunkissed
37192,Sunkissed CC Flawless Base Colour Correcting Palette,,,1311,44,45,Sunkissed
37193,Sunkissed Brow Envy Brow Wax,,,1311,44,58,Sunkissed
37194,Sunkissed Brow Envy Cream Highlighter,,,1311,44,45,Sunkissed
37195,Sunkissed Back to Naturelle Eyeshadow Palette Eyeshadow,,,1311,44,48,Sunkissed
37196,Sunkissed Back to Naturelle Eyeshadow Palette Eye Lid Primer,,,1311,44,58,Sunkissed
37197,Sunkissed Ultimate Pout Lip Colour Palette Lipstick,,,1311,44,53,Sunkissed
37198,Sunkissed Ultimate Pout Lip Liner,,,1311,44,53,Sunkissed
37199,Sunkissed Living the Dream Glow Bronze Highlight Duo,,,1311,44,45,Sunkissed
37200,Sunkissed Let It Glow Baked Highlighter Palette,,,1311,44,45,Sunkissed
37201,Sunkissed Easy Brow Eyebrow Pencil,,,1311,44,46,Sunkissed
37202,Sunkissed Highlights Beam Cream,,,1311,44,45,Sunkissed
37203,Sunkissed Baked to Perfection Blush Highlight Duo,,,1311,44,45,Sunkissed
37204,Sunkissed Cosmic Crush Holographic Lip Gloss,,,1311,44,52,Sunkissed
37205,Sunkissed Make Me Blush Ombr� Blush,,,1311,44,45,Sunkissed
37206,Sunkissed Velvet Kiss Liquid Lip Glaze,,,1311,44,52,Sunkissed
37207,Sunkissed Velvet Kiss Matte Lipstick,,,1311,44,53,Sunkissed
37208,Sunkissed Velvet Kiss Lip Liner,,,1311,44,53,Sunkissed
37209,Null BB Cream,,,1317,90,161,Null BB Cream
37210,Null After Shave Lotion,,,1317,82,83,Null After Shave Lotion
37211,MENS NULL Face Wash,,,1317,90,93,MENS NULL Face Wash
37212,MENS NULL Hair Remover Cream,,,1317,90,94,MENS NULL Hair Remover Cream
37213,Dream Glow Kit (Shade Sunshine),,,158,44,49,Anastasia Beverly Hills
37214,Dream Glow Kit (Shade Unicorn),,,158,44,49,Anastasia Beverly Hills
37215,Dream Glow Kit (Shade Wish),,,158,44,49,Anastasia Beverly Hills
37216,Dream Glow Kit (Shade Magic),,,158,44,49,Anastasia Beverly Hills
37217,Dream Glow Kit (Shade Regal),,,158,44,49,Anastasia Beverly Hills
37218,Dream Glow Kit (Shade Ethereal),,,158,44,49,Anastasia Beverly Hills
37219,Bath & Body Works Bath Fizzy,59716.0,Champagne Toast,435,6,7,Bath & Body Works
37220,Bath & Body Works Bath Fizzy Pink Citrus Sorbetto,,,435,6,7,Bath & Body Works
37221,Bath & Body Works Body Scrub,59728.0,Exfoliating Walnut Shell,435,6,166,Bath & Body Works
37222,Bath & Body Works Body Wash Soothing Oatmeal,,,435,6,159,Bath & Body Works
37223,Bath & Body Works Celestial Scrub In The Stars,,,435,6,166,Bath & Body Works
37224,Bath & Body Works Color Changing Bath Fizzy with Glitter Just Add Glitter,,,435,6,7,Bath & Body Works
37225,Bath & Body Works Creamy Luxe Hand Soap,59730.0,Arctic Berry,435,74,170,Bath & Body Works
37226,Bath & Body Works Diamond Shimmer Mist,59747.0,Frosted Coconut Snowball,435,12,17,Bath & Body Works
37227,Micropigmentation Micro Strokes Pigment,59751.0,Butterscotch,76,111,157,Micro Edge
37228,Bath & Body Works Diamond Shimmer Mist In The Stars,,,435,12,17,Bath & Body Works
37229,Bath & Body Works Exfoliating White Clay Scrub Lovely Dreamer,,,435,6,166,Bath & Body Works
37230,Bath & Body Works Extra Foaming Bath Fizzy,59768.0,Almond Vanilla Chai,435,6,7,Bath & Body Works
37231,Riviera Eye Shadow Palette (Shade Bahamas),,,158,44,48,Anastasia Beverly Hills
37232,Bath & Body Works Glow Dust Scrub,59770.0,Snow Flakes & Cashmere,435,6,166,Bath & Body Works
37233,Bath & Body Works Hand Cream Shea Butter,,,435,90,102,Bath & Body Works
37234,Bath & Body Works Illuminating Fragrance Mist,59774.0,Bright Autumn Blooms,435,12,17,Bath & Body Works
37235,Bath & Body Works Jelly Body Scrub,59779.0,Bright Autumn Blooms,435,6,166,Bath & Body Works
37236,Bath & Body Works Liplicious Lip Gloss,59784.0,Vanilla Bean Noel,435,44,52,Bath & Body Works
37237,Bath & Body Works Moisturizing Body Wash,59787.0,A Thousand Wishes,435,6,159,Bath & Body Works
37238,Bath & Body Works Mud Mask With Witch Hazel & Honeysuckle,,,435,90,95,Bath & Body Works
37239,Bath & Body Works Sparkling Bath Fizzy,59799.0,Snowy Morning,435,6,7,Bath & Body Works
37240,PINK Calming Clay Face Mask With Cucumber Extract Chill Out,,,556,90,95,Victoria's Secret Beauty
37241,PINK Calming Cream Mask With Honey Paint On Calm,,,556,90,95,Victoria's Secret Beauty
37242,Riviera Eye Shadow Palette (Shade Cabana),,,158,44,48,Anastasia Beverly Hills
37243,Riviera Eye Shadow Palette (Shade Cannes),,,158,44,48,Anastasia Beverly Hills
37244,Riviera Eye Shadow Palette (Shade Coastline),,,158,44,48,Anastasia Beverly Hills
37245,Riviera Eye Shadow Palette (Shade Estate),,,158,44,48,Anastasia Beverly Hills
37246,Riviera Eye Shadow Palette (Shade Inheritance),,,158,44,48,Anastasia Beverly Hills
37247,PINK Energizing Clay Face Mask With Citrus Extract Glow On,,,556,90,95,Victoria's Secret Beauty
37248,PINK Exfoliating Soap Cubes Coffee Shop Sugar High,,,556,6,7,Victoria's Secret Beauty
37249,Riviera Eye Shadow Palette (Shade Mediterranean),,,158,44,48,Anastasia Beverly Hills
37250,PINK Glitter Bath Bomb,59805.0,Midnight Vanilla,556,6,7,Victoria's Secret Beauty
37251,PINK Gold Hydrogel Eye Mask Party Eyes,,,556,90,105,Victoria's Secret Beauty
37252,PINK Hydrating Cream Mask With Avocado Oil Paint On Chill,,,556,90,95,Victoria's Secret Beauty
37253,PINK Nourishing Balm Coconut Oil Coco Stick,,,556,90,102,Victoria's Secret Beauty
37254,PINK Nourishing Clay Face Mask With Rose Extract Dew This,,,556,90,95,Victoria's Secret Beauty
37255,PINK Nourishing Face Mask Coconut Oil,59807.0,Whipped Coco,556,90,95,Victoria's Secret Beauty
37256,PINK Refreshing Cream Mask With Acai Extract Paint On Glow,,,556,90,95,Victoria's Secret Beauty
37257,PINK Refreshing Shower Jelly Ocean Mist So Jelly,,,556,6,159,Victoria's Secret Beauty
37258,Riviera Eye Shadow Palette (Shade Monte Carlo),,,158,44,48,Anastasia Beverly Hills
37259,Riviera Eye Shadow Palette (Shade Palermo),,,158,44,48,Anastasia Beverly Hills
37260,PINK Shimmer Balm,59809.0,Rose Gold Party Stick,556,12,17,Victoria's Secret Beauty
37261,Riviera Eye Shadow Palette (Shade Palm),,,158,44,48,Anastasia Beverly Hills
37262,PINK Shimmer Body Mousse Disco Shimmer Foam Coconut Oil,,,556,90,102,Victoria's Secret Beauty
37263,Riviera Eye Shadow Palette (Shade Sails),,,158,44,48,Anastasia Beverly Hills
37264,PINK Shimmer Mist Beach Flower Purple Magnolia & Palm Leaves,,,556,12,17,Victoria's Secret Beauty
37265,PINK Shimmering Body Mousse Coconut Oil Party Shimmer Foam,,,556,90,102,Victoria's Secret Beauty
37266,Victoria's Secret Extreme Lip Plumper Plump Me Up Almost Nude,,,556,44,53,Victoria's Secret Beauty
37267,Victoria's Secret Eye Shadow Palette All Eyes On You,,,556,44,48,Victoria's Secret Beauty
37268,Victoria's Secret Fragrance Wash Tease,,,556,6,159,Victoria's Secret Beauty
37269,Riviera Eye Shadow Palette (Shade Seaside),,,158,44,48,Anastasia Beverly Hills
37270,Victoria's Secret Get Glossed Lip Shine,59811.0,Charmed,556,44,52,Victoria's Secret Beauty
37271,Riviera Eye Shadow Palette (Shade Seychelles),,,158,44,48,Anastasia Beverly Hills
37272,Victoria's Secret Glitter Lust Shimmer Spray,59821.0,Angel Gold,556,12,17,Victoria's Secret Beauty
37273,Riviera Eye Shadow Palette (Shade Yatch),,,158,44,48,Anastasia Beverly Hills
37274,Victoria's Secret Highlighter Stick Just Say Glow Champagne,,,556,44,58,Victoria's Secret Beauty
37275,Victoria's Secret Hydrogel Eye Mask With Caffeine Bright Eyes,,,556,90,105,Victoria's Secret Beauty
37276,Victoria's Secret Shimmer Fragrance Lotion,59830.0,Bare Vanilla Shimmer,556,90,102,Victoria's Secret Beauty
37277,Victoria's Secret Shimmer Fragrance Mist,59833.0,Bare Vanilla Shimmer,556,12,17,Victoria's Secret Beauty
37278,Victoria's Secret Shimmer Fragrance Oil,59837.0,Bombshell Seduction,556,12,164,Victoria's Secret Beauty
37279,Victoria's Secret Shimmer Spray Glitter Lust Shimmer Spray,59842.0,Bombshell Seduction,556,12,17,Victoria's Secret Beauty
37280,Victoria's Secret Shimmering Scrub Wash Glimmer Wash Body Wash,59845.0,Angel Gold,556,6,159,Victoria's Secret Beauty
37281,Victoria's Secret Sugar Scrub Lips Like Sugar,,,556,90,105,Victoria's Secret Beauty
37282,Victoria's Secret Total Shine Addict Flavored Lip Gloss,59854.0,Berry Flash,556,44,52,Victoria's Secret Beauty
37283,Victoria's Secret Total Shine Addict Flavored Lip Gloss,59861.0,"Candy, Baby",556,44,52,Victoria's Secret Beauty
37284,Victoria's Secret Velvet Cleansing Cream,59865.0,Bombshell,556,90,93,Victoria's Secret Beauty
37285,Victoria's Secret Velvet Matte Cream Liquid Lip,59869.0,Adored,556,44,52,Victoria's Secret Beauty
37286,LUXURY PALETTE - THE WALK OF SHAME / THE WALK OF NO SHAME,59878.0,PRIME,1154,44,48,Charlotte Tilbury
37287,Nice n Easy,,,171,32,35,Clairol 
37288,Balayage for Brunettes,,,171,32,42,Clairol 
37289,Age Defy CC+ Colorseal,,,171,32,33,Clairol 
37290,Norvina Eye Shadow Palette (Shade Base),,,158,44,48,Anastasia Beverly Hills
37291,Norvina Eye Shadow Palette (Shade Celestial),,,158,44,48,Anastasia Beverly Hills
37292,THE BODY GLOW,,,1246,90,102,MDNA SKIN
37293,Norvina Eye Shadow Palette (Shade Dazzling),,,158,44,48,Anastasia Beverly Hills
37294,Norvina Eye Shadow Palette (Shade Drama),,,158,44,48,Anastasia Beverly Hills
37295,Norvina Eye Shadow Palette (Shade Dreamer),,,158,44,48,Anastasia Beverly Hills
37296,Norvina Eye Shadow Palette (Shade Eccentric),,,158,44,48,Anastasia Beverly Hills
37297,Norvina Eye Shadow Palette (Shade Incense),,,158,44,48,Anastasia Beverly Hills
37298,Powder Perfection Color Powder,,,11,59,60,OPI
37299,Norvina Eye Shadow Palette (Shade Love),,,158,44,48,Anastasia Beverly Hills
37300,Norvina Eye Shadow Palette (Shade Passion),,,158,44,48,Anastasia Beverly Hills
37301,Norvina Eye Shadow Palette (Shade Rose Gold),,,158,44,48,Anastasia Beverly Hills
37302,Norvina Eye Shadow Palette (Shade Soul),,,158,44,48,Anastasia Beverly Hills
37303,Norvina Eye Shadow Palette (Shade Summer),,,158,44,48,Anastasia Beverly Hills
37304,Norvina Eye Shadow Palette (Shade Volatile),,,158,44,48,Anastasia Beverly Hills
37305,Norvina Eye Shadow Palette (Shade Wild Child),,,158,44,48,Anastasia Beverly Hills
37306,Loose Highlighter (Shade Snowflake),,,158,44,49,Anastasia Beverly Hills
37307,Loose Highlighter (Shade So Hollywood),,,158,44,49,Anastasia Beverly Hills
37308,Crazy Train bath bomb,,,997,6,7,Lush Ltd
37309,Dear John Shampoo Bar,,,997,18,25,Lush Ltd
37310,DIPBROW Gel (Shade Ash Brown),,,158,44,58,Anastasia Beverly Hills
37311,DIPBROW Gel (Shade Blonde),,,158,44,58,Anastasia Beverly Hills
37312,DIPBROW Gel (Shade Caramel),,,158,44,58,Anastasia Beverly Hills
37313,DIPBROW Gel (Shade Chocolate),,,158,44,58,Anastasia Beverly Hills
37314,DIPBROW Gel (Shade Dark Brown),,,158,44,58,Anastasia Beverly Hills
37315,DIPBROW Gel (Shade Ebony),,,158,44,58,Anastasia Beverly Hills
37316,DIPBROW Gel (Shade Granite),,,158,44,58,Anastasia Beverly Hills
37317,DIPBROW Gel (Shade Medium Brown),,,158,44,58,Anastasia Beverly Hills
37318,DIPBROW Gel (Shade Soft Brown),,,158,44,58,Anastasia Beverly Hills
37319,DIPBROW Gel (Shade Taupe),,,158,44,58,Anastasia Beverly Hills
37320,Oaty Creamy Dreamy Shower Cream 225g Pot,,,997,6,11,Lush Ltd
37321,Avocado Wash Naked Shower Gel,,,997,6,159,Lush Ltd
37322,Infinite Shine Long-Wear Lacquer,,,11,59,65,OPI
37323,Sultry Eye Shadow Palette (Shade Twig),,,158,44,48,Anastasia Beverly Hills
37324,Sultry Eye Shadow Palette (Shade Slate),,,158,44,48,Anastasia Beverly Hills
37325,Sultry Eye Shadow Palette (Shade Noir),,,158,44,48,Anastasia Beverly Hills
37326,Sultry Eye Shadow Palette (Shade Fresh),,,158,44,48,Anastasia Beverly Hills
37327,Sultry Eye Shadow Palette (Shade Bloom),,,158,44,48,Anastasia Beverly Hills
37328,Sultry Eye Shadow Palette (Shade Birch),,,158,44,48,Anastasia Beverly Hills
37329,Sultry Eye Shadow Palette (Shade Steampunk),,,158,44,48,Anastasia Beverly Hills
37330,Goddess Solid Perfume,,,997,12,165,Lush Ltd
37331,Geode Bath Bomb,,,997,6,7,Lush Ltd
37332,Ginger Ninja Bath Bomb,,,997,6,7,Lush Ltd
37333,Goddess Wash Card,,,997,6,159,Lush Ltd
37334,Full Of Promise Under-Eye Firming Creme,,,171,90,105,Philosophy
37335,Full of Promise Treatment Serum for Volumizing Nights,,,171,90,161,Philosophy
37336,FULL OF PROMISE UNDER-EYE FIRMING CR�ME,,,171,90,105,Philosophy
37337,Ultimate miracle worker multi-rejuvenating eye cream broad spectrum spf 15,,,171,90,105,Philosophy
37338,Ultimate miracle worker multi-rejuvenating eye cream broad spectrum spf 15 - Duraquench reform,,,171,90,105,Philosophy
37339,Ultimate Miracle Wokrer,,,171,90,105,Philosophy
37340,Ultimate Miracle Worker Eye Fix,,,171,90,105,Philosophy
37341,Ultimate Miracle Worker,,,171,90,105,Philosophy
37342,PHILOSOPHY PURITY MADE SIMPLE HYDRA-BOUNCE EYE GEL,,,171,90,105,Philosophy
37343,PHILOSOPHY PURITY MADE SIMPLE HYDRA-BOUNCE EYE GEL,,,171,90,105,Philosophy
37344,PURITY MADE SIMPLE PORE EXTRACTOR,,,171,90,95,Philosophy
37345,TIME IN A BOTTLE DAILY AGE-DEFYING SERUM,,,171,90,92,Philosophy
37346,TIME IN A BOTTLE FOR EYES DAILY AGE-DEFYING EYE SERUM,,,171,90,92,Philosophy
37347,Pro Spa Skin Care Hands & Feet - Advanced Callus Softening Gel,,,11,59,63,OPI
37348,Perfector Face Palette,59882.0,Starlight,1189,44,45,Cover FX
37349,The Comforter Bath Bomb,,,997,6,7,Lush Ltd
37350,Original Polish Remover,,,11,59,66,OPI
37351,Expert Touch Lacquer Remover,,,11,59,66,OPI
37352,Acetone-Free Polish Remover,,,11,59,66,OPI
37353,Nail Envy Natural Nail Strengthener Sensitive & Peeling,,,11,59,66,OPI
37354,Light Touch Naked Facial Oil,,,997,90,105,Lush Ltd
37355,Lucky Cat Bath Bomb,,,997,6,7,Lush Ltd
37356,Royalty Bath Bomb,,,997,6,7,Lush Ltd
37357,Youki Hi Bath Bomb,,,997,6,7,Lush Ltd
37358,Moon Spell,,,997,6,7,Lush Ltd
37359,Ne Worry Pas bath Bomb,,,997,6,7,Lush Ltd
37360,Tadaima Okaeri Bath Bomb,,,997,6,7,Lush Ltd
37361,Turmeric Latte Bath Bomb,,,997,6,7,Lush Ltd
37362,Yokozuna Bath Bomb,,,997,6,7,Lush Ltd
37363,Blue Skies And Fluffy White Clouds Bath Bomb,,,997,6,7,Lush Ltd
37364,Bom Perignon Bath Bomb,,,997,6,7,Lush Ltd
37365,Natural Instincts,,,171,32,35,Clairol 
37366,Age Defy,,,171,32,35,Clairol 
37367,Monochromatic Blush Duo,59894.0,Warm Honey - Shimmer,1189,44,45,Cover FX
37368,Pirates Of The Carrageenan Bath Bomb,,,997,6,7,Lush Ltd
37369,Shijimi Butterfly Bath Bomb,,,997,6,7,Lush Ltd
37370,Star Spell Bath Bomb,,,997,6,7,Lush Ltd
37371,Sushi Bath Bomb,,,997,6,7,Lush Ltd
37372,Fairy Jasmine Bath Bomb,,,997,6,7,Lush Ltd
37373,Goldrush Bath Bomb,,,997,6,7,Lush Ltd
37374,Hi Ho Silver Bath Bomb,,,997,6,7,Lush Ltd
37375,Lip Gloss (Shade Sunscape),,,158,44,52,Anastasia Beverly Hills
37376,Hulder Bath Bomb,,,997,6,7,Lush Ltd
37377,Lip Gloss (Shade Estella),,,158,44,52,Anastasia Beverly Hills
37378,Color Crave Semi Permanent Color,,,171,32,35,Clairol 
37379,Kitsune Bath Bomb,,,997,6,7,Lush Ltd
37380,Lavender Giant Bombshell,,,997,6,7,Lush Ltd
37381,D'Fluff  Egg Free Shaving Soap 150 g ; 70 g,,,997,82,89,Lush Ltd
37382,Lip Gloss (Shade Freya),,,158,44,52,Anastasia Beverly Hills
37383,Lip Gloss (Shade Venus),,,158,44,52,Anastasia Beverly Hills
37384,Lip Gloss (Shade Luna),,,158,44,52,Anastasia Beverly Hills
37385,Liquid Lipstick (Shade Malt),,,158,44,53,Anastasia Beverly Hills
37386,Liquid Lipstick (Shade Dazed),,,158,44,53,Anastasia Beverly Hills
37387,Liquid Lipstick (Shade Grim),,,158,44,53,Anastasia Beverly Hills
37388,Liquid Lipstick (Shade Poet),,,158,44,53,Anastasia Beverly Hills
37389,Liquid Lipstick (Shade Insomniac),,,158,44,53,Anastasia Beverly Hills
37390,Liquid Lipstick (Shade Nocturnal),,,158,44,53,Anastasia Beverly Hills
37391,Monochromatic Bronzer Duo,59904.0,Sunkissed Bronze - Shimmer,1189,44,49,Cover FX
37392,Custom Cover Drops,59906.0,G Deep 2,1189,44,50,Cover FX
37393,Liquid Lipstick (Shade Hudson),,,158,44,53,Anastasia Beverly Hills
37394,Liquid Lipstick (Shade Bittersweet),,,158,44,53,Anastasia Beverly Hills
37395,MY GREEN SUMMER - PERFUMED HAIR & BODY SHOWER GEL,,,301,74,77,MY GREEN SUMMER
37396,Liquid Lipstick (Shade Bohemian),,,158,44,53,Anastasia Beverly Hills
37397,Liquid Lipstick (Shade Maude),,,158,44,53,Anastasia Beverly Hills
37398,Color Crave  Hair Make-up,,,171,32,171,Clairol 
37399,MY GREEN SUMMER - LIP AND CHEEK CRAYON,,,301,44,53,MY GREEN SUMMER
37400,BAESIDE VIVID LIQUID EYELINER TRIO,,,886,44,46,FENTY BEAUTY
37401,BAECAE VIVID LIQUID EYELINER TRIO,,,886,44,46,FENTY BEAUTY
37402,BAEWATCH VIVID LIQUID EYELINER TRIO,,,886,44,46,FENTY BEAUTY
37403,POUTSICLE JUICY SATIN LIPSTICK,,,886,44,53,FENTY BEAUTY
37404,Liquid Lipstick (Shade Requiem),,,158,44,53,Anastasia Beverly Hills
37405,PRO KISS'R LUSCIOUS LIP BALM,,,886,44,51,FENTY BEAUTY
37406,Lip Gloss (Shade Girly),,,158,44,53,Anastasia Beverly Hills
37407,Lip Gloss (Shade Parfait),,,158,44,53,Anastasia Beverly Hills
37408,Lip Gloss (Shade Rum),,,158,44,53,Anastasia Beverly Hills
37409,Lip Gloss (Shade Maple),,,158,44,53,Anastasia Beverly Hills
37410,Lip Gloss (Shade Grape Jelly),,,158,44,53,Anastasia Beverly Hills
37411,Lip Gloss (Shade Moon Jelly),,,158,44,53,Anastasia Beverly Hills
37412,Lip Gloss (Shade Amber),,,158,44,53,Anastasia Beverly Hills
37413,Lip Gloss (Shade St. Tropez),,,158,44,53,Anastasia Beverly Hills
37414,Lip Gloss (Shade Toffee),,,158,44,53,Anastasia Beverly Hills
